City Name,State,Population,lat,lng
Moses Lake,Washington,87,47.1279,-119.2759
Newberg,Washington,300,43.43312225,-88.04904895000001
Marshall,Washington,74,47.5646001,-117.4954243
Port Orchard,Washington,143,47.5163,-122.661
Yakima,Washington,142,46.5923,-120.5496
Mattawa,Washington,5015,46.737,-119.9043
Napavine,Washington,87,46.5843,-122.9007
Port Orchard,Washington,45,47.5163,-122.661
Joint Base Lewis-Mcchord,Washington,13115,47.03083425,-122.50741355336132
Mount Vernon,Washington,60,48.4203,-122.3115
Portland,Washington,125,45.47499715,-122.76109048851077
Bainbridge Island,Washington,1137,47.6439,-122.5434
Elma,Washington,220,47.0055,-123.4112
Port Orchard,Washington,207,47.5163,-122.661
Woodland,Washington,92,45.9145,-122.7505
Newport,Washington,593,48.1781,-117.0546
Metaline,Washington,193,48.8533,-117.3893
Tacoma,Washington,5059,47.2431,-122.4531
Port Orchard,Washington,245,47.5163,-122.661
Port Orchard,Washington,30,47.5163,-122.661
Belfair,Washington,150,47.4495,-122.8487
Vashon,Washington,50,47.4122,-122.4726
Spokane,Washington,18487,47.6671,-117.433
Port Orchard,Washington,53,47.5163,-122.661
Moses Lake,Washington,32428,47.1279,-119.2759
Bellingham,Washington,500,48.7548,-122.469
Spokane,Washington,188,47.6671,-117.433
Yakima,Washington,31,46.5923,-120.5496
Maple Falls,Washington,24,48.9179,-122.0943
Los Altos,Washington,31,45.7336131,-121.49851749187408
Moxee,Washington,5602,46.564,-120.3966
Clinton,Washington,647,47.9731,-122.3577
Spokane,Washington,207,47.6671,-117.433
Rochester,Washington,1275,46.8198,-123.0636
Sequim,Washington,241,48.0746,-123.0945
Napavine,Washington,2992,46.5843,-122.9007
,Washington,222,47.6546655,-122.30979428415324
Nespelem,Washington,510,48.167,-118.9722
Stanwood,Washington,291,48.2449,-122.3426
Newport,Washington,3258,48.1781,-117.0546
Shelton,Washington,940,47.2186,-123.1121
Newberg,Washington,79,43.43312225,-88.04904895000001
Poulsbo,Washington,5490,47.7417,-122.6407
Greenbank,Washington,31,48.0985721,-122.5721538
Union,Washington,75,47.3475,-123.0951
Lopez Island,Washington,114,48.49559495,-122.9041221116354
Bremerton,Washington,23932,47.5436,-122.7121
Port Orchard,Washington,78,47.5163,-122.661
Ravensdale,Washington,36,47.3589,-121.9781
Newberg,Washington,750,43.43312225,-88.04904895000001
Stanwood,Washington,75,48.2449,-122.3426
Port Orchard,Washington,40,47.5163,-122.661
Pasco,Washington,47,46.2506,-119.1305
Oaksdale,Washington,520,47.10209762317797,-117.37786344065549
Ocean Park,Washington,8093,46.4961,-124.0443
Hoquiam,Washington,9347,46.9863,-123.9022
Lacey,Washington,43,47.0462,-122.7933
Shelton,Washington,41,47.2186,-123.1121
Pasco,Washington,107,46.2506,-119.1305
Ferndale,Washington,165,48.8526,-122.5894
Republic,Washington,167,48.6483,-118.7333
Mount Vernon,Washington,58,48.4203,-122.3115
Oroville,Washington,3256,48.9419,-119.4305
Port Orchard,Washington,100,47.5163,-122.661
Port Orchard,Washington,400,47.5163,-122.661
Yakima,Washington,282,46.5923,-120.5496
Stanwood,Washington,53,48.2449,-122.3426
Palouse,Washington,1298,46.9104,-117.0751
Ashford,Washington,305,46.7551,-122.0143
Ferndale,Washington,200,48.8526,-122.5894
Pateros,Washington,1149,48.0536,-119.8995
West Richland,Washington,142,46.3115,-119.3999
Marshall,Washington,22,47.5646001,-117.4954243
Lacey,Washington,4302,47.0462,-122.7933
Newberg,Washington,240,43.43312225,-88.04904895000001
Newberg,Washington,90,43.43312225,-88.04904895000001
Pe Ell,Washington,1068,46.5713,-123.2982
Custer,Washington,250,48.9127,-122.6369
Newberg,Washington,89,43.43312225,-88.04904895000001
Snohomish,Washington,107,47.9276,-122.0969
Port Orchard,Washington,248,47.5163,-122.661
Freeland,Washington,47,48.0186,-122.5359
Newberg,Washington,115,43.43312225,-88.04904895000001
Ferndale,Washington,73,48.8526,-122.5894
West Richland,Washington,288,46.3115,-119.3999
Newberg,Washington,195,43.43312225,-88.04904895000001
Leavenworth,Washington,1170,47.5952,-120.6628
Ellensburg,Washington,105,46.9999,-120.5475
Newberg,Washington,52,43.43312225,-88.04904895000001
Port Orchard,Washington,233,47.5163,-122.661
Port Orchard,Washington,15810,47.5163,-122.661
Newberg,Washington,150,43.43312225,-88.04904895000001
Yelm,Washington,40,46.9398,-122.6262
Poulsbo,Washington,210,47.7417,-122.6407
Snohomish,Washington,624,47.9276,-122.0969
Walla Walla,Washington,40,46.0671,-118.3368
Pullman,Washington,29690,46.7336,-117.168
Lacey,Washington,493,47.0462,-122.7933
Tacoma,Washington,1176,47.2431,-122.4531
Eastsound,Washington,81,48.696771,-122.9054625
Port Orchard,Washington,200,47.5163,-122.661
Shelton,Washington,73,47.2186,-123.1121
Buckley,Washington,1188,47.1615,-122.02
Moses Lake,Washington,61,47.1279,-119.2759
Ferndale,Washington,240,48.8526,-122.5894
Renton,Washington,107119,47.4784,-122.1918
Republic,Washington,1673,48.6483,-118.7333
Newberg,Washington,152,43.43312225,-88.04904895000001
Ridgefield,Washington,19670,45.8114,-122.7051
Lacey,Washington,188,47.0462,-122.7933
Quincy,Washington,340,47.2344,-119.853
Ritzville,Washington,1725,47.1253,-118.3809
Wenatchee,Washington,40,47.436,-120.3295
Newport,Washington,58,48.1781,-117.0546
Chattaroy,Washington,1320,47.8894184,-117.3578196
Riverside,Washington,429,48.5048,-119.51
Spokane,Washington,48,47.6671,-117.433
Rockford,Washington,570,47.4515,-117.1307
Pasco,Washington,650,46.2506,-119.1305
Snohomish,Washington,210,47.9276,-122.0969
Ferndale,Washington,37,48.8526,-122.5894
Quincy,Washington,37,47.2344,-119.853
Port Orchard,Washington,108,47.5163,-122.661
Yakima,Washington,60,46.5923,-120.5496
Sammamish,Washington,8516,47.6017,-122.0416
Washtucna,Washington,800,46.7539,-118.3106
Sekiu,Washington,94,48.2639,-124.3015
Port Orchard,Washington,593,47.5163,-122.661
Lynden,Washington,2088,48.9502,-122.4545
Newport,Washington,83,48.1781,-117.0546
Newberg,Washington,458,43.43312225,-88.04904895000001
Port Orchard,Washington,761,47.5163,-122.661
Connell,Washington,120,46.6622,-118.8405
Port Orchard,Washington,65,47.5163,-122.661
Freeland,Washington,65,48.0186,-122.5359
Port Orchard,Washington,92,47.5163,-122.661
Port Orchard,Washington,225,47.5163,-122.661
Selah,Washington,12515,46.6481,-120.539
Lopez Island,Washington,35,48.49559495,-122.9041221116354
Newberg,Washington,61,43.43312225,-88.04904895000001
Silverdale,Washington,26634,47.6663,-122.6828
Port Orchard,Washington,91,47.5163,-122.661
Napavine,Washington,39,46.5843,-122.9007
Lynden,Washington,415,48.9502,-122.4545
Lacey,Washington,120,47.0462,-122.7933
Cle Elum,Washington,96,47.1943,-120.9539
Port Orchard,Washington,47,47.5163,-122.661
Freeland,Washington,108,48.0186,-122.5359
Bellingham,Washington,77,48.7548,-122.469
Burbank,Washington,152,46.2016,-118.9891
Snoqualmie Pass,Washington,5922,47.4014,-121.411
Poulsbo,Washington,4414,47.7417,-122.6407
South Bend,Washington,2930,46.6678,-123.8006
Tacoma,Washington,64276,47.2431,-122.4531
Redmond,Washington,41,47.6763,-122.1169
Port Orchard,Washington,55,47.5163,-122.661
Ellensburg,Washington,151,46.9999,-120.5475
Sprague,Washington,570,47.3048,-117.9714
Fall City,Washington,54,47.5717,-121.9133
Springdale,Washington,315,48.0572,-117.7466
Stanwood,Washington,13785,48.2449,-122.3426
Starbuck,Washington,147,46.5186,-118.1254
Yakima,Washington,60,46.5923,-120.5496
Port Orchard,Washington,66,47.5163,-122.661
Tacoma,Washington,2950,47.2431,-122.4531
Newberg,Washington,60,43.43312225,-88.04904895000001
Sumas,Washington,1740,48.9955,-122.2694
Newberg,Washington,85,43.43312225,-88.04904895000001
Othello,Washington,240,46.8221,-119.1653
Sumner,Washington,15530,47.2189,-122.2338
Yakima,Washington,252,46.5923,-120.5496
Cle Elum,Washington,47,47.1943,-120.9539
Burbank,Washington,187,46.2016,-118.9891
Port Orchard,Washington,25,47.5163,-122.661
Othello,Washington,100,46.8221,-119.1653
Othello,Washington,87,46.8221,-119.1653
Tonasket,Washington,260,48.7075,-119.4409
Arlington,Washington,60,48.1701,-122.1442
Freeland,Washington,190,48.0186,-122.5359
Mountlake Terrace,Washington,25,47.7921,-122.3077
Pasco,Washington,60,46.2506,-119.1305
Port Orchard,Washington,45,47.5163,-122.661
Port Orchard,Washington,21,47.5163,-122.661
Stanwood,Washington,159,48.2449,-122.3426
Tacoma,Washington,1087,47.2431,-122.4531
Shelton,Washington,367,47.2186,-123.1121
Port Orchard,Washington,560,47.5163,-122.661
Ferndale,Washington,100,48.8526,-122.5894
Elma,Washington,175,47.0055,-123.4112
Maple Valley,Washington,1500,47.3659,-122.0368
Tekoa,Washington,1036,47.2248,-117.0731
Port Orchard,Washington,246,47.5163,-122.661
Tenino,Washington,3336,46.8538,-122.8606
Newberg,Washington,127,43.43312225,-88.04904895000001
Newberg,Washington,145,43.43312225,-88.04904895000001
Yakima,Washington,75,46.5923,-120.5496
Yakima,Washington,1475,46.5923,-120.5496
Issaquah,Washington,30,47.5439,-122.0471
Port Orchard,Washington,240,47.5163,-122.661
Yakima,Washington,80,46.5923,-120.5496
Walla Walla,Washington,303,46.0671,-118.3368
Shelton,Washington,211,47.2186,-123.1121
Moses Lake,Washington,360,47.1279,-119.2759
,Washington,27,47.6546655,-122.30979428415324
North Bend,Washington,570,47.49,-121.7741
Arlington,Washington,52,48.1701,-122.1442
Newberg,Washington,100,43.43312225,-88.04904895000001
Camano Island,Washington,158,48.1625483,-122.49502681973634
Falls City,Washington,150,,
Mount Vernon,Washington,54,48.4203,-122.3115
Lacey,Washington,148,47.0462,-122.7933
Lynden,Washington,185,48.9502,-122.4545
Vantage,Washington,405,46.9453,-119.9921
Spokane Valley,Washington,24692,47.6626,-117.2346
Bellingham,Washington,43,48.7548,-122.469
Mount Vernon,Washington,39,48.4203,-122.3115
Yakima,Washington,176,46.5923,-120.5496
Newberg,Washington,150,43.43312225,-88.04904895000001
Waitsburg,Washington,1817,46.2698,-118.1509
Walla Walla,Washington,42959,46.0671,-118.3368
College Place,Washington,200,46.0419,-118.3878
Wapato,Washington,5255,46.4437,-120.4215
Warden,Washington,4674,46.9672,-119.0523
Shelton,Washington,2223,47.2186,-123.1121
Clarkston,Washington,22583,46.4161,-117.0505
Washtucna,Washington,250,46.7539,-118.3106
Waverly,Washington,120,47.338,-117.2312
Freeland,Washington,70,48.0186,-122.5359
Port Orchard,Washington,69,47.5163,-122.661
Quincy,Washington,150,47.2344,-119.853
Othello,Washington,316,46.8221,-119.1653
Port Orchard,Washington,87,47.5163,-122.661
Newberg,Washington,275,43.43312225,-88.04904895000001
Black Diamond,Washington,250,47.313,-122.0181
Cathlamet,Washington,791,46.2056,-123.3835
Westport,Washington,5346,46.8917,-124.1118
Freeland,Washington,95,48.0186,-122.5359
Freeland,Washington,318,48.0186,-122.5359
Newberg,Washington,62,43.43312225,-88.04904895000001
Newberg,Washington,262,43.43312225,-88.04904895000001
Napavine,Washington,125,46.5843,-122.9007
Kennewick,Washington,386,46.1978,-119.1732
White Salmon,Washington,4076,45.7283,-121.4853
Yakima,Washington,65,46.5923,-120.5496
Spokane,Washington,1200,47.6671,-117.433
Mead,Washington,26883,47.7795,-117.35
Mount Vernon,Washington,85,48.4203,-122.3115
Newberg,Washington,664,43.43312225,-88.04904895000001
Ronald,Washington,93,47.2338,-121.0336
Shelton,Washington,44,47.2186,-123.1121
Freeland,Washington,37,48.0186,-122.5359
Clarkston,Washington,108,46.4161,-117.0505
Winlock,Washington,3502,46.4907,-122.9341
Yakima,Washington,75,46.5923,-120.5496
Grandview,Washington,131,46.2443,-119.9092
Yakima,Washington,280,46.5923,-120.5496
Forks,Washington,28,47.9527,-124.3903
Kennewick,Washington,1262,46.1978,-119.1732
Marlin,Washington,134,47.409684,-118.98941399036192
Montesano,Washington,1458,47.0102,-123.5857
Curlew,Washington,65,48.8777,-118.6046
Port Orchard,Washington,330,47.5163,-122.661
Odessa,Washington,66,47.3326,-118.6894
Moses Lake,Washington,25,47.1279,-119.2759
Port Orchard,Washington,32,47.5163,-122.661
Cle Elum,Washington,29,47.1943,-120.9539
Cle Elum,Washington,81,47.1943,-120.9539
,Washington,100,47.6546655,-122.30979428415324
Yakima,Washington,25,46.5923,-120.5496
Tonasket,Washington,25,48.7075,-119.4409
Ellensburg,Washington,25,46.9999,-120.5475
Yakima,Washington,83,46.5923,-120.5496
Olympia,Washington,25,47.0417,-122.8959
Coupeville,Washington,25,48.2172,-122.6775
Pasco,Washington,25,46.2506,-119.1305
Cle Elum,Washington,29,47.1943,-120.9539
Yakima,Washington,25,46.5923,-120.5496
Pasco,Washington,96,46.2506,-119.1305
Yakima,Washington,65,46.5923,-120.5496
Cle Elum,Washington,50,47.1943,-120.9539
Pasco,Washington,94,46.2506,-119.1305
Ocean Park,Washington,67,46.4961,-124.0443
Shelton,Washington,30,47.2186,-123.1121
Republic,Washington,349,48.6483,-118.7333
Colville,Washington,251,48.5454,-117.8985
Ashford,Washington,4871,46.7551,-122.0143
Lodi,Wisconsin,725,43.3154,-89.5367
Randolph,Wisconsin,1800,43.5397,-89.0029
Portage,Wisconsin,100,43.5489,-89.4658
Friesland,Wisconsin,30,43.5886,-89.067
Friesland,Wisconsin,145,43.5886,-89.067
Columbus,Wisconsin,165,43.3354,-89.03
Waunakee,Wisconsin,160,43.1829,-89.4447
Stoughton,Wisconsin,166,42.9237,-89.2225
Middleton,Wisconsin,700,43.1064,-89.5059
Madison,Wisconsin,60,43.0822,-89.393
Madison,Wisconsin,1850,43.0822,-89.393
Waupun,Wisconsin,75,43.6314,-88.7381
Dickeyville,Wisconsin,90,42.6246,-90.5914
Hazel Green,Wisconsin,100,42.5341,-90.4361
Whitewater,Wisconsin,37,42.8372,-88.7341
Pewaukee,Wisconsin,475,43.0846017,-88.2139452
Ft Atkinson,Wisconsin,105,42.9288944,-88.8370509
Darlington,Wisconsin,32,42.6765,-90.1201
Gratiot,Wisconsin,224,42.5799,-90.0238
South Wayne,Wisconsin,98,42.5676,-89.8763
Madison,Wisconsin,25,43.0822,-89.393
Whitewater,Wisconsin,240,42.8372,-88.7341
Evansville,Wisconsin,32,42.7781,-89.2967
Baraboo,Wisconsin,150,43.4695,-89.7376
Reedsburg,Wisconsin,39,43.5348,-89.9965
Zion,Wisconsin,60,43.9969272,-88.6620563
Libertyville,Wisconsin,30,,
Chicago,Wisconsin,50,45.0473188,-89.8446167
Chicago,Wisconsin,50,45.0473188,-89.8446167
Wilmot,Wisconsin,1200,42.5131872,-88.1819025
Bristol,Wisconsin,1001,42.5377,-88.0151
Milwaukee,Wisconsin,325,43.0642,-87.9675
Oak Creek,Wisconsin,32104,42.8803,-87.9009
Las Vegas,Wisconsin,150,,
Thiensville,Wisconsin,559,43.2361,-87.9785
Mequon,Wisconsin,174,43.2352,-87.9839
Cedarburg,Wisconsin,97,43.299,-87.9887
Cedarburg,Wisconsin,120,43.299,-87.9887
Mequon,Wisconsin,32,43.2352,-87.9839
Cedarburg,Wisconsin,43,43.299,-87.9887
Mequon,Wisconsin,200,43.2352,-87.9839
Mequon,Wisconsin,125,43.2352,-87.9839
Franksville,Wisconsin,170,42.7600188,-87.9134133
Muskego,Wisconsin,480,42.886,-88.1291
Caledonia,Wisconsin,398,42.7986,-87.8762
Caledonia,Wisconsin,159,42.7986,-87.8762
Franksville,Wisconsin,125,42.7600188,-87.9134133
Waterford,Wisconsin,50,42.7645,-88.216
Rochester,Wisconsin,60,42.7338,-88.2489
Wind Lake,Wisconsin,124,42.8239,-88.1563
Burlington,Wisconsin,35,42.6744,-88.2721
Burlington,Wisconsin,35,42.6744,-88.2721
Whitewater,Wisconsin,14000,42.8372,-88.7341
Elkhorn,Wisconsin,10317,42.6713,-88.5377
Burlington,Wisconsin,500,42.6744,-88.2721
Lake Geneva,Wisconsin,500,42.5824,-88.4281
N2575 Snake Rd,Wisconsin,130,42.5853925,-88.48274774983716
Darien,Wisconsin,610,42.6007,-88.7129
Lake Geneva,Wisconsin,509,42.5824,-88.4281
Williams Bay,Wisconsin,78,42.5788,-88.5457
Chicago,Wisconsin,33,45.0473188,-89.8446167
Darien,Wisconsin,170,42.6007,-88.7129
Delavan,Wisconsin,60,42.6282,-88.6323
West Bend,Wisconsin,206,43.4173,-88.1818
West Bend,Wisconsin,31752,43.4173,-88.1818
West Bend,Wisconsin,330,43.4173,-88.1818
Kewaskum,Wisconsin,280,43.5177,-88.2306
Newburg,Wisconsin,710,43.4321,-88.0477
Hartford,Wisconsin,254,43.3223,-88.3784
West Bend,Wisconsin,325,43.4173,-88.1818
Hubertus,Wisconsin,80,43.236672,-88.2212044
Pewaukee,Wisconsin,8671,43.0846017,-88.2139452
Dousman,Wisconsin,50,43.0092,-88.4771
Brookfield,Wisconsin,29070,43.064,-88.1231
Nashotah,Wisconsin,450,43.0938,-88.4038
Pewaukee,Wisconsin,276,43.0846017,-88.2139452
Brookfield,Wisconsin,40,43.064,-88.1231
Milwaukee,Wisconsin,150,43.0642,-87.9675
Waukesha,Wisconsin,625,43.0087,-88.2464
Middleton,Wisconsin,66,43.1064,-89.5059
Elm Grove,Wisconsin,950,43.048,-88.0867
Oak Creek,Wisconsin,110,42.8803,-87.9009
Oconomowoc,Wisconsin,230,43.0996,-88.4948
Muskego,Wisconsin,95,42.886,-88.1291
Menomonee Falls,Wisconsin,300,43.1487,-88.1227
Eagle,Wisconsin,290,42.879,-88.4697
Eagle,Wisconsin,48,42.879,-88.4697
Mukwonago,Wisconsin,40,42.857,-88.3269
New Franken,Wisconsin,54,44.5308273,-87.82593
Green Bay,Wisconsin,21133,44.5148,-87.9895
Hilbert,Wisconsin,84,44.1415,-88.1611
Fond Du Lac,Wisconsin,50,43.7718,-88.4397
Fond Du Lac,Wisconsin,44303,43.7718,-88.4397
Random Lake,Wisconsin,60,43.5541,-87.9548
Rosendale,Wisconsin,650,43.808,-88.6732
Eden,Wisconsin,80,43.6928,-88.3642
Plymouth,Wisconsin,250,43.7447,-87.966
Eden,Wisconsin,46,43.6928,-88.3642
Suamico,Wisconsin,53,44.6354,-88.0683
Milwaukee,Wisconsin,66,43.0642,-87.9675
Two Rivers,Wisconsin,11270,44.1565,-87.5824
Cato,Wisconsin,54,44.113208349999994,-87.86228320800986
Franncis Creek,Wisconsin,25,,
Newton,Wisconsin,37,44.0212583,-87.74123506545774
Peshtigo,Wisconsin,64,45.056,-87.7471
Sobieski,Wisconsin,70,44.7227,-88.0659
Suring,Wisconsin,559,45.0007,-88.3692
New London,Wisconsin,200,44.3949,-88.7395
Krakow,Wisconsin,45,44.7585,-88.2611
Shawano,Wisconsin,45,44.7748,-88.5843
Bonduel,Wisconsin,1475,44.7383,-88.4476
Howards Grove,Wisconsin,64,43.8261,-87.8232
Sheboygan,Wisconsin,77,43.7403,-87.7316
Clintonville,Wisconsin,4635,44.6222,-88.7513
Embarrass,Wisconsin,404,44.6684,-88.7037
Clintonville,Wisconsin,45,44.6222,-88.7513
Weyauwega,Wisconsin,170,44.324,-88.9333
Kaukauna,Wisconsin,30,44.2773,-88.2641
Colgate,Wisconsin,70,43.1928301,-88.2067737
Turtle Lake,Wisconsin,1073,45.3933,-92.1452
Wheeler,Wisconsin,317,45.0441,-91.9037
Spring Valley,Wisconsin,40,44.8498,-92.2442
Augusta,Wisconsin,1450,44.6784,-91.1204
Eau Claire,Wisconsin,185,44.8197,-91.4948
Tomah,Wisconsin,45,43.9879,-90.4999
Stevens Point,Wisconsin,39,44.5241,-89.5507
La Crosse,Wisconsin,240,43.8241,-91.2268
Hager City,Wisconsin,225,44.6012,-92.5337
Osceola,Wisconsin,2680,45.3193,-92.6936
Amery,Wisconsin,40,45.3045,-92.3635
Minneapolis,Wisconsin,90,45.30862051221784,-92.49515297489052
Desoto,Wisconsin,403,43.446093250000004,-91.2154975944343
Lyndon Station,Wisconsin,474,43.7088,-89.8937
Colfax,Wisconsin,40,44.997,-91.7264
Stevens Point,Wisconsin,25,44.5241,-89.5507
Rothschild,Wisconsin,328,44.8761,-89.6173
Mosinee,Wisconsin,120,44.7874,-89.6839
Rhinelander,Wisconsin,40,45.6358,-89.4261
Rosholt,Wisconsin,40,44.6301,-89.3053
Farmington Hills,Wisconsin,200,,
Rosholt,Wisconsin,124,44.6301,-89.3053
Stevens Point,Wisconsin,75,44.5241,-89.5507
Iron River,Wisconsin,600,46.5671,-91.4069
Cable,Wisconsin,25,46.2011,-91.2937
Iron River,Wisconsin,30,46.5671,-91.4069
Boyceville,Wisconsin,60,45.0427,-92.0384
Hayward,Wisconsin,90,46.0094,-91.4826
Medford,Wisconsin,51,45.1365,-90.3436
Martinsburg,West Virginia,53,39.4582,-77.9776
Martinsburg,West Virginia,1102,39.4582,-77.9776
Martinsburg,West Virginia,2175,39.4582,-77.9776
Martinsburg,West Virginia,104,39.4582,-77.9776
Baltimore,West Virginia,94,39.459111500000006,-77.96006107105299
Frametown,West Virginia,1572,38.6378762,-80.8584357
Weirton,West Virginia,18633,40.406,-80.5671
Procious,West Virginia,2199,38.4956546,-81.2076145
West Union,West Virginia,1895,39.2963,-80.7751
Kimberly,West Virginia,1870,38.1407,-81.2967
Meadow Bridge,West Virginia,551,37.8613,-80.8561
Gauley Bridge,West Virginia,2273,38.1681,-81.2039
Glenville,West Virginia,1751,38.9379,-80.834
Quinwood,West Virginia,1478,38.0586,-80.706
White Sulphur Springs,West Virginia,3280,37.7981,-80.3005
Lewisburg,West Virginia,18,37.8096,-80.4327
Romney,West Virginia,1911,39.3454,-78.7564
Green Spring,West Virginia,1046,39.5242,-78.6301
New Cumberland,West Virginia,1326,40.5072,-80.6115
East Liverpool,West Virginia,1377,,
